Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,King Taps,43.648475974183,-79.38205778358744,Gastropub
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Maman,43.64830873804684,-79.38225333898805,Café
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Hilton Toronto,43.6499459,-79.385479,Hotel
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Dineen Coffee,43.650497,-79.378765,Café
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Canoe,43.647452066183476,-79.38132001815676,Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Bannock,43.652101173138405,-79.38117828399939,Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Topshop,43.65225092432807,-79.3802210071282,Women's Store
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Indigo,43.65351471121164,-79.38069591056922,Bookstore
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Drake One Fifty,43.64973478218314,-79.38416200344601,Bar
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Apple Eaton Centre,43.652823,-79.380615,Electronics Store
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,South Street Burger,43.65061154617051,-79.38109473310139,Burger Joint
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,CF Toronto Eaton Centre,43.65359376340117,-79.38061140153864,Shopping Mall
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Hilton Toronto Executive Lounge,43.650363125865155,-79.38580184119992,Breakfast Spot
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Leña,43.651722,-79.379205,Latin American Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Pi Co.,43.648651,-79.385874,Pizza Place
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Café Plenty,43.6491179354577,-79.37831288380438,Café
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,LUSH,43.653557,-79.3804,Cosmetics Shop
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Starbucks,43.646731,-79.383951,Coffee Shop
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,The Burger's Priest,43.648476440165176,-79.38737257506915,Burger Joint
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,SEPHORA,43.653688,-79.38012,Cosmetics Shop
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Bymark,43.647217284018005,-79.38125188166379,Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,First Canadian Place,43.64848212292913,-79.38244342803955,Building
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Prairie Girl Bakery,43.64833236397115,-79.38230492443054,Cupcake Shop
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Roots,43.65361341708363,-79.38024401664734,Clothing Store
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Saks Food Hall by Pusateri's,43.6522693929052,-79.37979282493797,Food & Drink Shop
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Portico,43.651855687900124,-79.37805540906518,Restaurant
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
"Adelaide,King,Richmond",43.65040969848633,-79.38288116455078,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
Agincourt,43.797706604003906,-79.26770782470703,Grandeur Palace 華丽宮 (Grandeur Palace 華麗宮),43.79788486462263,-79.27058461606062,Chinese Restaurant
Agincourt,43.797706604003906,-79.26770782470703,Bestco Food Market 鴻華超級市場,43.79651421770191,-79.27078952581387,Supermarket
Agincourt,43.797706604003906,-79.26770782470703,Aromaz Cake and Pastry 龍騰閣,43.79771416449893,-79.27087037611898,Bakery
Agincourt,43.797706604003906,-79.26770782470703,Sushi Legend,43.79660174223094,-79.27029194166151,Sushi Restaurant
Agincourt,43.797706604003906,-79.26770782470703,Subway,43.7975399971713,-79.27209564010174,Sandwich Place
Agincourt,43.797706604003906,-79.26770782470703,Shoppers Drug Mart,43.797533,-79.272498,Pharmacy
Agincourt,43.797706604003906,-79.26770782470703,Tim Hortons,43.798307119130264,-79.27265457808971,Coffee Shop
Agincourt,43.797706604003906,-79.26770782470703,Chartwell Shopping Centre 集友商場,43.797767967729726,-79.27085281236347,Shopping Mall
Agincourt,43.797706604003906,-79.26770782470703,Pizza Pizza,43.79795018655581,-79.27272980382398,Pizza Place
Agincourt,43.797706604003906,-79.26770782470703,Ding Tai Fung Shanghai Dim Sum 鼎泰豐,43.796615229023466,-79.26984392805066,Shanghai Restaurant
Agincourt,43.797706604003906,-79.26770782470703,Soon Tat Supermarket,43.797833531318894,-79.27046066679222,Grocery Store
Agincourt,43.797706604003906,-79.26770782470703,Asian Specialty,43.797819,-79.270737,Vietnamese Restaurant
Agincourt,43.797706604003906,-79.26770782470703,港島茶餐 Hong Kong Style Tea & Fast Food,43.797794342041016,-79.27088928222656,Hong Kong Restaurant
Agincourt,43.797706604003906,-79.26770782470703,Canton Kitchen 廣東小炒,43.797772,-79.270981,Chinese Restaurant
Agincourt,43.797706604003906,-79.26770782470703,Real Fruit Bubble Tea 真果茶坊,43.79720805753309,-79.27152312744279,Bubble Tea Shop
Agincourt,43.797706604003906,-79.26770782470703,Commander Arena,43.794867324063404,-79.26798888527924,Skating Rink
Agincourt,43.797706604003906,-79.26770782470703,The UPS Store,43.79760486945584,-79.2723103314465,Print Shop
Agincourt,43.797706604003906,-79.26770782470703,Country Style,43.800242,-79.263262,Coffee Shop
Agincourt,43.797706604003906,-79.26770782470703,Commander Badminton,43.79354608557784,-79.26983515808065,Badminton Court
"Agincourt North,L'Amoreaux East,Milliken,Steeles East",43.81781005859375,-79.28651428222656,Passmore Fitness,43.818861661086665,-79.29016101952182,Gym
"Agincourt North,L'Amoreaux East,Milliken,Steeles East",43.81781005859375,-79.28651428222656,Port Royal Park,43.815477,-79.289773,Park
"Agincourt North,L'Amoreaux East,Milliken,Steeles East",43.81781005859375,-79.28651428222656,I.D.A. - BRMC Pharmacy,43.8211207,-79.2836316,Pharmacy
"Agincourt North,L'Amoreaux East,Milliken,Steeles East",43.81781005859375,-79.28651428222656,Brimley Road Medical Center I.D.A.,43.82116709744444,-79.28365524277304,Pharmacy
"Albion Gardens,Beaumond Heights,Humbergate,Jamestown,Mount Olive,Silverstone,South Steeles,Thistletown",43.74293518066406,-79.58483123779297,Shoppers Drug Mart,43.741685,-79.584487,Pharmacy
"Albion Gardens,Beaumond Heights,Humbergate,Jamestown,Mount Olive,Silverstone,South Steeles,Thistletown",43.74293518066406,-79.58483123779297,Popeyes Louisiana Kitchen,43.74120165509377,-79.58454469276013,Fried Chicken Joint
"Albion Gardens,Beaumond Heights,Humbergate,Jamestown,Mount Olive,Silverstone,South Steeles,Thistletown",43.74293518066406,-79.58483123779297,Sheriff's No Frills,43.741696,-79.584379,Grocery Store
"Albion Gardens,Beaumond Heights,Humbergate,Jamestown,Mount Olive,Silverstone,South Steeles,Thistletown",43.74293518066406,-79.58483123779297,The Beer Store,43.7416936,-79.5843728,Beer Store
"Albion Gardens,Beaumond Heights,Humbergate,Jamestown,Mount Olive,Silverstone,South Steeles,Thistletown",43.74293518066406,-79.58483123779297,Subway,43.74264512142215,-79.58964323010724,Sandwich Place
"Albion Gardens,Beaumond Heights,Humbergate,Jamestown,Mount Olive,Silverstone,South Steeles,Thistletown",43.74293518066406,-79.58483123779297,Pizza Pizza,43.74156896801906,-79.58448886871338,Pizza Place
"Albion Gardens,Beaumond Heights,Humbergate,Jamestown,Mount Olive,Silverstone,South Steeles,Thistletown",43.74293518066406,-79.58483123779297,Canadian Tire,43.74184391350161,-79.5822936889543,Hardware Store
"Albion Gardens,Beaumond Heights,Humbergate,Jamestown,Mount Olive,Silverstone,South Steeles,Thistletown",43.74293518066406,-79.58483123779297,McDonald's,43.7417571,-79.5842303,Fast Food Restaurant
"Albion Gardens,Beaumond Heights,Humbergate,Jamestown,Mount Olive,Silverstone,South Steeles,Thistletown",43.74293518066406,-79.58483123779297,Caribbean Heat 2,43.743186018598834,-79.58236738214784,Caribbean Restaurant
"Albion Gardens,Beaumond Heights,Humbergate,Jamestown,Mount Olive,Silverstone,South Steeles,Thistletown",43.74293518066406,-79.58483123779297,Rogers Plus,43.74131169099951,-79.58526313098758,Video Store
"Albion Gardens,Beaumond Heights,Humbergate,Jamestown,Mount Olive,Silverstone,South Steeles,Thistletown",43.74293518066406,-79.58483123779297,Sunny Foodmart,43.74184023292111,-79.59056069637506,Grocery Store
"Albion Gardens,Beaumond Heights,Humbergate,Jamestown,Mount Olive,Silverstone,South Steeles,Thistletown",43.74293518066406,-79.58483123779297,Panorama Park,43.747021027856135,-79.58349654663803,Park
"Alderwood,Long Branch",43.60072708129883,-79.53973388671875,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
"Alderwood,Long Branch",43.60072708129883,-79.53973388671875,Toronto Gymnastics International,43.59983195234328,-79.54292448822379,Gym
"Alderwood,Long Branch",43.60072708129883,-79.53973388671875,Timothy's Pub,43.60016508568706,-79.54469872722389,Pub
"Alderwood,Long Branch",43.60072708129883,-79.53973388671875,Subway,43.59915224732402,-79.54439458247475,Sandwich Place
"Alderwood,Long Branch",43.60072708129883,-79.53973388671875,Tim Hortons,43.60239631505536,-79.5450476557017,Coffee Shop
"Alderwood,Long Branch",43.60072708129883,-79.53973388671875,Delta Variety,43.603897,-79.536385,Convenience Store
"Alderwood,Long Branch",43.60072708129883,-79.53973388671875,Pioneer Energy,43.597355,-79.543241,Gas Station
"Alderwood,Long Branch",43.60072708129883,-79.53973388671875,Rexall,43.601951,-79.545694,Pharmacy
"Bathurst Manor,Downsview North,Wilson Heights",43.74726867675781,-79.44499206542969,Midvale Parkette,43.745108,-79.443216,Park
"Bathurst Manor,Downsview North,Wilson Heights",43.74726867675781,-79.44499206542969,Millennial Graphics Group,43.745118919767165,-79.4483184814453,IT Services
"Bathurst Manor,Downsview North,Wilson Heights",43.74726867675781,-79.44499206542969,Balmoral Park,43.74543141348768,-79.44966875212121,Park
Bayview Village,43.779415130615234,-79.37744140625,Forest Grove,43.77934077365666,-79.37932635258618,Trail
Bayview Village,43.779415130615234,-79.37744140625,Firoka Construction & Painting,43.779619,-79.380599,Construction & Landscaping
Bayview Village,43.779415130615234,-79.37744140625,Royal Frenchies,43.77705901254385,-79.38242197036743,Dog Run
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Darbar Persian Grill,43.735484,-79.420006,Restaurant
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Starbucks,43.732604,-79.419136,Coffee Shop
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Shoppers Drug Mart,43.736276,-79.419705,Pharmacy
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Il Fornaro,43.734073,-79.41987,Italian Restaurant
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Subway,43.73148485587151,-79.41954981345089,Sandwich Place
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Dino's No Frills,43.730699,-79.418535,Grocery Store
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,McDonald's,43.73254035428967,-79.41979624492376,Fast Food Restaurant
"Bedford Park,Lawrence Manor East",43.734901428222656,-79.4190444946289,Pizza Pizza,43.731952,-79.415019,Pizza Place
Berczy Park,43.64332962036133,-79.37222290039062,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
Berczy Park,43.64332962036133,-79.37222290039062,Starbucks,43.644525,-79.36856,Coffee Shop
Berczy Park,43.64332962036133,-79.37222290039062,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
Berczy Park,43.64332962036133,-79.37222290039062,Miku,43.64137436,-79.37753063,Japanese Restaurant
Berczy Park,43.64332962036133,-79.37222290039062,Sugar Beach,43.643379816203485,-79.36744155499679,Beach
Berczy Park,43.64332962036133,-79.37222290039062,Alexandro's World Famous Gyros,43.6416627086796,-79.3752137736969,Greek Restaurant
Berczy Park,43.64332962036133,-79.37222290039062,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
Berczy Park,43.64332962036133,-79.37222290039062,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
Berczy Park,43.64332962036133,-79.37222290039062,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
Berczy Park,43.64332962036133,-79.37222290039062,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
Berczy Park,43.64332962036133,-79.37222290039062,Eggspectation,43.646526,-79.375134,Breakfast Spot
Berczy Park,43.64332962036133,-79.37222290039062,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
Berczy Park,43.64332962036133,-79.37222290039062,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917551,Hotel Bar
Berczy Park,43.64332962036133,-79.37222290039062,Against the Grain Urban Tavern Corus Quay,43.64336850774821,-79.36611325942587,Bar
Berczy Park,43.64332962036133,-79.37222290039062,Chroma,43.64458944049826,-79.36887764222928,Nightclub
Berczy Park,43.64332962036133,-79.37222290039062,The Gallery,43.64462260922038,-79.36871188062028,Lounge
"Birch Cliff,Cliffside West",43.69788360595703,-79.25875854492188,Rosetta McLain Gardens,43.69701861855136,-79.25573911728534,Park
"Birch Cliff,Cliffside West",43.69788360595703,-79.25875854492188,Variety Village,43.69883533655271,-79.25795245225459,Gym
"Birch Cliff,Cliffside West",43.69788360595703,-79.25875854492188,Birchmount Community Centre,43.69517507509799,-79.26216087070237,General Entertainment
"Birch Cliff,Cliffside West",43.69788360595703,-79.25875854492188,Variety Village Sunshine Pool,43.69881350657984,-79.25661563873291,Gym Pool
"Birch Cliff,Cliffside West",43.69788360595703,-79.25875854492188,Birchmount Stadium,43.695322867712626,-79.26129341125488,College Stadium
"Birch Cliff,Cliffside West",43.69788360595703,-79.25875854492188,Highview Park,43.70132615647561,-79.25876179304484,Park
"Birch Cliff,Cliffside West",43.69788360595703,-79.25875854492188,Scarborough Gardens,43.6946465192162,-79.26223031725522,Skating Rink
"Bloordale Gardens,Eringate,Markland Wood,Old Burnhamthorpe",43.64839553833008,-79.57754516601562,No Frills,43.650852,-79.579917,Grocery Store
"Bloordale Gardens,Eringate,Markland Wood,Old Burnhamthorpe",43.64839553833008,-79.57754516601562,ServiceMaster,43.6459646,-79.5786273,Carpet Store
"Bloordale Gardens,Eringate,Markland Wood,Old Burnhamthorpe",43.64839553833008,-79.57754516601562,Renforth Mall Fish and Chips,43.65095792712339,-79.57984257043167,Fish & Chips Shop
"Bloordale Gardens,Eringate,Markland Wood,Old Burnhamthorpe",43.64839553833008,-79.57754516601562,Renforth Plaza,43.651194366535925,-79.57961213456572,Shopping Mall
"Bloordale Gardens,Eringate,Markland Wood,Old Burnhamthorpe",43.64839553833008,-79.57754516601562,Wireless Point,43.64622,-79.58291,Electronics Store
"Brockton,Exhibition Place,Parkdale Village",43.639408111572266,-79.42402648925781,Structube,43.63983635997934,-79.42364186555774,Furniture / Home Store
"Brockton,Exhibition Place,Parkdale Village",43.639408111572266,-79.42402648925781,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
"Brockton,Exhibition Place,Parkdale Village",43.639408111572266,-79.42402648925781,Louie Craft Coffee,43.639283775543895,-79.42561998986335,Coffee Shop
"Brockton,Exhibition Place,Parkdale Village",43.639408111572266,-79.42402648925781,Reebok Crossfit Liberty Village,43.637035591932005,-79.42480199455974,Gym
"Brockton,Exhibition Place,Parkdale Village",43.639408111572266,-79.42402648925781,West Elm,43.640091665375046,-79.42080482904214,Furniture / Home Store
"Brockton,Exhibition Place,Parkdale Village",43.639408111572266,-79.42402648925781,Brodflour,43.637535,-79.422761,Bakery
"Brockton,Exhibition Place,Parkdale Village",43.639408111572266,-79.42402648925781,Starbucks,43.63909,-79.427622,Coffee Shop
"Brockton,Exhibition Place,Parkdale Village",43.639408111572266,-79.42402648925781,Liberty Village Rotisserie & Grill,43.63994061545074,-79.4220951303475,Food
"Brockton,Exhibition Place,Parkdale Village",43.639408111572266,-79.42402648925781,SCHOOL Restaurant,43.6377753703417,-79.42429737067897,Breakfast Spot
"Brockton,Exhibition Place,Parkdale Village",43.639408111572266,-79.42402648925781,Live Market,43.64004354699461,-79.42143328519197,Vegetarian / Vegan Restaurant
